NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA_CODE,WILAYA_NAME,COMMUNE_CODE,COMMUNE_NAME,CAPITAL_ASSURE,PRIME_NETTE,ZONE_RPA
16309013230001,3301,0,2023-01-02,2024-01-01,Residential,16,ALGER,105,BARAKI,1551000.0,1500.0,III
28305003230179,3301,0,2023-09-05,2024-09-04,Residential,28,M SILA,962,MSILA,2776200.0,1804.53,I
16334003230086,3301,0,2023-03-28,2024-03-27,Residential,16,ALGER,149,SIDI MHAMED ALGER,2090000.0,1567.5,III
31310003230467,3301,0,2023-12-05,2024-12-04,Residential,31,ORAN,1019,ORAN,1907850.0,1500.0,IIb
28305003230197,3301,0,2023-10-03,2024-10-02,Residential,28,M SILA,962,MSILA,1400000.0,1500.0,I
16331003230282,3301,0,2023-09-09,2024-09-08,Residential,16,ALGER,119,DAR EL BEIDA,1520000.0,1500.0,III
16351003230073,3301,0,2023-12-19,2024-12-18,Residential,16,ALGER,124,EL ACHOUR,5500000.0,4125.0,III
42305003230588,3301,0,2023-09-21,2024-09-20,Residential,42,TIPAZA,1404,HADJOUT,1364880.0,1500.0,III
5302103230045,3301,0,2023-12-26,2024-12-25,Residential,5,BATNA,187,FESDIS,2016000.0,1500.0,IIa
16309033230068,3301,0,2023-05-15,2024-05-14,Residential,9,BLIDA,346,BOUINAN,2767540.0,2075.66,III
16309023230084,3301,0,2023-03-21,2024-03-20,Residential,16,ALGER,115,BOUROUBA,1639700.0,1800.0,III
19309003230400,3301,0,2023-06-09,2024-06-08,Residential,19,SETIF,1167,HAMMAM SKHOUNA,694400.0,1500.0,IIb
16314003230321,3301,0,2023-10-12,2024-10-11,Residential,16,ALGER,125,EL BIAR,3610000.0,3249.0,III
16331003230275,3301,0,2023-10-17,2024-10-16,Residential,16,ALGER,119,DAR EL BEIDA,7520000.0,5640.0,III
15310003230386,3301,0,2023-10-12,2024-10-11,Residential,15,TIZI OUZOU,1501,TIZI GHENIF,3252900.0,2114.39,IIb
15308003230540,3301,0,2023-11-14,2024-11-13,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,881640.0,1500.0,IIb
16330013230246,3301,0,2023-06-08,2024-06-07,Residential,9,BLIDA,344,BOUFARIK,3268000.0,2451.0,III
10302003230091,3301,1,2023-03-21,2024-03-20,Residential,10,BOUIRA,408,BORDJ OUKHRISS,3150000.0,0.0,IIb
35303053230150,3301,0,2023-06-22,2024-06-21,Residential,16,ALGER,132,HARAOUA,2280000.0,1710.0,III
19306003230584,3301,0,2023-07-03,2024-07-02,Residential,19,SETIF,1158,EL EULMA,3500000.0,2275.0,IIb
15304013230039,3301,0,2023-10-01,2024-09-30,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1820000.0,1800.0,IIb
16336003230153,3301,0,2023-07-30,2024-07-29,Residential,16,ALGER,138,MAHELMA,3952000.0,2964.0,III
29301003230156,3301,0,2023-11-20,2024-11-19,Residential,29,MASCARA,786,MASCARA,1050000.0,1500.0,IIb
18301003230898,3301,0,2023-09-14,2024-09-13,Residential,18,JIJEL,710,TAHER,1202490.0,1500.0,IIb
9306003230266,3301,0,2023-09-06,2024-09-05,Residential,9,BLIDA,342,BLIDA,5510000.0,4132.5,III
18301003230375,3301,0,2023-04-06,2024-04-05,Residential,18,JIJEL,710,TAHER,1532330.0,1500.0,IIb
11301013230093,3301,0,2023-05-04,2024-05-03,Residential,11,TAMENRASSET,1315,TAMANRASSET,1000000.0,1500.0,0
18301003231135,3301,0,2023-11-09,2024-11-08,Residential,18,JIJEL,689,CHAHNA,992000.0,1500.0,IIb
11301013230035,3301,0,2023-02-15,2024-02-14,Residential,11,TAMENRASSET,1315,TAMANRASSET,22400000.0,14784.0,0
16323003230026,3301,0,2023-01-20,2024-01-19,Residential,16,ALGER,125,EL BIAR,17860000.0,13395.0,III
34301003230009,3301,0,2023-01-05,2024-01-04,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,7750000.0,5037.5,IIb
16337003230029,3301,0,2023-03-19,2024-03-18,Residential,16,ALGER,143,OULED FAYET,7050000.0,5287.5,III
16309013230106,3301,0,2023-08-14,2024-08-13,Residential,9,BLIDA,345,BOUGARA BLIDA,4655000.0,3258.5,III
15310003230255,3301,0,2023-08-29,2024-08-28,Residential,15,TIZI OUZOU,1492,OUADHIA,1400000.0,1500.0,IIb
16339003230114,3301,0,2023-05-23,2024-05-22,Residential,16,ALGER,103,BACH DJERRAH,2150420.0,1612.82,III
16323003230196,3301,0,2023-11-10,2024-11-09,Residential,16,ALGER,136,KOUBA,1410000.0,1500.0,III
15304003230154,3301,0,2023-04-25,2024-04-24,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,2975000.0,1933.75,IIb
23302003230404,3301,0,2023-09-12,2024-09-11,Residential,23,ANNABA,156,ANNABA,2795270.0,1816.93,IIb
18301003231204,3301,0,2023-11-30,2024-11-29,Residential,18,JIJEL,710,TAHER,1860000.0,1500.0,IIb
42305003230093,3301,0,2023-01-25,2024-01-24,Residential,42,TIPAZA,1404,HADJOUT,3148300.0,2361.22,III
25303003230122,3301,0,2023-07-11,2024-07-10,Residential,25,CONSTANTINE,513,CONSTANTINE,4200000.0,2730.0,IIb
11301003230325,3301,0,2023-07-21,2024-07-20,Residential,11,TAMENRASSET,1315,TAMANRASSET,2016000.0,1500.0,0
16339003230109,3301,0,2023-05-21,2024-05-20,Residential,16,ALGER,136,KOUBA,2280000.0,1710.0,III
43303013230112,3301,0,2023-09-14,2024-09-13,Residential,4,OUM EL BOUAGHI,1070,OUM EL BOUAGHI,3565000.0,2139.0,IIa
27302003230077,3301,0,2023-03-21,2024-03-20,Residential,27,MOSTAGANEM,918,MOSTAGANEM,1785000.0,1500.0,IIb
15309003230408,3301,0,2023-10-26,2024-10-25,Residential,15,TIZI OUZOU,1498,TIGZIRT,1116000.0,1500.0,IIb
16339003230030,3301,0,2023-02-01,2024-01-31,Residential,16,ALGER,136,KOUBA,1344200.0,1500.0,III
19314003230064,3301,0,2023-08-02,2024-08-01,Residential,19,SETIF,1182,SETIF,2636550.0,1713.76,IIb
16352003230032,3301,0,2023-12-03,2024-12-02,Residential,19,SETIF,1182,SETIF,2017480.0,1500.0,IIb
19306003230465,3301,0,2023-05-25,2024-05-24,Residential,19,SETIF,1158,EL EULMA,7000000.0,4550.0,IIb
19306003230476,3301,0,2023-06-01,2024-05-31,Residential,19,SETIF,1158,EL EULMA,5600000.0,3640.0,IIb
15210003230306,3301,0,2023-04-07,2024-04-06,Residential,15,TIZI OUZOU,1496,SOUK EL TENINE,4637500.0,3014.38,IIb
16314003230230,3301,0,2023-07-16,2024-07-15,Residential,16,ALGER,133,HUSSEIN DEY,3927680.0,2945.76,III
34303003230130,3301,0,2023-10-30,2024-10-29,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2568650.0,1669.62,IIb
18301003230805,3301,0,2023-08-21,2024-08-20,Residential,18,JIJEL,710,TAHER,2635000.0,1712.75,IIb
16311003230133,3301,0,2023-04-23,2024-04-22,Residential,16,ALGER,105,BARAKI,2280000.0,2052.0,III
16319003230199,3301,0,2023-12-03,2024-12-02,Residential,16,ALGER,143,OULED FAYET,13300000.0,11970.0,III
15304063230178,3301,0,2023-10-26,2024-10-25,Residential,15,TIZI OUZOU,1470,DRAA BEN KHEDDA,2325000.0,1511.25,IIb
19306013230059,3301,0,2023-10-04,2024-10-03,Residential,19,SETIF,1167,HAMMAM SKHOUNA,2093350.0,1500.0,IIb
15210003230162,3301,1,2023-02-17,2024-02-15,Residential,15,TIZI OUZOU,1447,AIT BOUADOU,3500000.0,0.0,IIb
15304003230373,3301,0,2023-12-14,2024-12-13,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,4781700.0,3108.1,IIb
9213003230428,3301,0,2024-01-02,2025-01-01,Residential,9,BLIDA,341,BENI TAMOU,1444000.0,1500.0,III
16332003230317,3301,0,2023-09-19,2024-09-18,Residential,16,ALGER,136,KOUBA,6053130.0,4539.85,III
9306003230351,3301,0,2023-11-29,2024-11-28,Residential,9,BLIDA,360,OULED YAICH BLIDA,4700000.0,3525.0,III
16339003230065,3301,0,2023-03-15,2024-03-14,Residential,16,ALGER,133,HUSSEIN DEY,760000.0,1500.0,III
23302003230447,3301,4,2023-10-11,2024-10-09,Residential,23,ANNABA,156,ANNABA,13170000.0,1712.1,IIb
25216003230102,3301,0,2023-09-06,2024-09-05,Residential,25,CONSTANTINE,515,EL KHROUB,3800000.0,2470.0,IIb
16317003230090,3301,0,2023-05-17,2024-05-16,Residential,10,BOUIRA,423,HADJERA ZERGA,3681250.0,2871.38,IIb
15308003230310,3301,0,2023-06-26,2024-06-25,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1024240.0,1500.0,IIb
16319003230077,3301,0,2023-05-23,2024-05-22,Residential,16,ALGER,118,CHERAGA ALGER,5616400.0,4212.3,III
25301013230058,3301,0,2023-03-14,2024-03-13,Residential,21,SKIKDA,1275,SALAH BOUCHAOUR,420000.0,1500.0,IIb
18301003230672,3301,0,2023-06-26,2024-06-25,Residential,18,JIJEL,710,TAHER,2288730.0,1500.0,IIb
16309013230078,3301,0,2023-06-13,2024-06-12,Residential,16,ALGER,111,BIRTOUTA,2736000.0,2052.0,III
29201003230109,3301,0,2023-01-26,2024-01-25,Residential,29,MASCARA,786,MASCARA,2835000.0,1842.75,IIb
31203003230231,3301,0,2023-09-26,2024-09-25,Residential,31,ORAN,1019,ORAN,5000000.0,3250.0,IIb
3202003230220,3301,0,2023-09-01,2024-08-31,Residential,3,LAGHOUAT,748,KSAR EL HIRANE,1643000.0,1500.0,I
16340003230322,3301,0,2023-10-02,2024-10-01,Residential,16,ALGER,139,MOHAMMADIA ALGER,2771340.0,2078.5,III
18301003231122,3301,0,2023-11-08,2024-11-07,Residential,18,JIJEL,710,TAHER,775000.0,1500.0,IIb
42303003230064,3301,0,2023-07-29,2024-07-28,Residential,42,TIPAZA,1394,BOU ISMAIL,2736000.0,2052.0,III
16340003230417,3301,0,2023-12-25,2024-12-24,Residential,16,ALGER,137,LES EUCALYPTUS,3154000.0,2838.6,III
43301003230051,3301,0,2023-03-19,2024-03-18,Residential,43,MILA,877,CHELGHOUM LAID,1522850.0,1500.0,IIb
19309003230299,3301,0,2023-04-26,2024-04-25,Residential,19,SETIF,1158,EL EULMA,1643000.0,1500.0,IIb
19313003230109,3301,0,2023-03-12,2024-03-11,Residential,19,SETIF,1182,SETIF,700000.0,1500.0,IIb
27302003230234,3301,0,2023-11-28,2024-11-27,Residential,27,MOSTAGANEM,928,SIRAT,4200000.0,-2730.0,IIb
27302003230234,3301,0,2023-11-28,2024-11-27,Residential,27,MOSTAGANEM,928,SIRAT,4200000.0,2730.0,IIb
34303003230100,3301,0,2023-08-29,2024-08-28,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2150160.0,1500.0,IIb
16314003230092,3301,0,2023-03-19,2024-03-18,Residential,16,ALGER,130,EL MOURADIA,1645000.0,2467.5,III
16323003230116,3301,0,2023-06-21,2024-06-20,Residential,9,BLIDA,342,BLIDA,3002000.0,2251.5,III
31308013230318,3301,0,2023-11-14,2024-11-13,Residential,31,ORAN,1003,BIR EL DJIR,2030810.0,1500.0,IIb
23302013230100,3301,0,2023-09-04,2024-09-03,Residential,23,ANNABA,156,ANNABA,2480000.0,1612.0,IIb
23302003230537,3301,0,2023-12-24,2024-12-23,Residential,36,EL TAREF,621,ECHATT,2325000.0,1511.25,IIb
18301003230917,3301,0,2023-09-20,2024-09-19,Residential,18,JIJEL,710,TAHER,2394750.0,1556.59,IIb
34205003230114,3301,0,2023-06-02,2024-06-01,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2015000.0,1500.0,IIb
16333003230327,3301,0,2023-12-26,2024-12-25,Residential,16,ALGER,120,DELY BRAHIM,4560000.0,3420.0,III
3202003230137,3301,0,2023-05-10,2024-05-09,Residential,3,LAGHOUAT,749,LAGHOUAT,1550000.0,1500.0,I
27302003230130,3301,0,2023-06-21,2024-06-20,Residential,27,MOSTAGANEM,918,MOSTAGANEM,2809530.0,1826.19,IIb
25309003230152,3301,0,2023-08-01,2024-07-31,Residential,25,CONSTANTINE,513,CONSTANTINE,10220000.0,6643.0,IIb
19309003230704,3301,0,2023-10-11,2024-10-10,Residential,19,SETIF,1164,GUIDJEL,2294000.0,1500.0,IIb
11301013230172,3301,0,2023-10-04,2024-10-03,Residential,11,TAMENRASSET,1315,TAMANRASSET,1000000.0,1500.0,0
12302003230114,3301,0,2023-07-12,2024-07-11,Residential,12,TEBESSA,1335,EL OUENZA,1550000.0,1500.0,IIa
15304003230061,3301,0,2023-02-14,2024-02-13,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,4650000.0,3022.5,IIb
11301013230167,3301,0,2023-09-27,2024-09-26,Residential,11,TAMENRASSET,1315,TAMANRASSET,1000000.0,1500.0,0
15309003230156,3301,0,2023-05-08,2024-05-07,Residential,15,TIZI OUZOU,1478,IFLISSEN TIZI OUZOU,1937500.0,1500.0,IIb
43302013230073,3301,0,2023-03-26,2024-03-25,Residential,43,MILA,874,AMIRA ARRES,1750000.0,1500.0,IIb
22202003230072,3301,0,2023-10-18,2024-10-17,Residential,22,SIDI BEL ABBES,1223,SIDI BEL ABBES,2325000.0,1500.0,IIa
15210003230045,3301,0,2023-01-12,2024-01-11,Residential,15,TIZI OUZOU,1468,BOUNOUH,6720000.0,4368.0,IIb
16309023230086,3301,0,2023-03-21,2024-03-20,Residential,16,ALGER,97,AIN BENIAN (ALGER),3434290.0,3090.86,III
43302013230027,3301,0,2023-02-13,2024-02-12,Residential,43,MILA,898,TERRAI BAINEM,945000.0,1500.0,IIb
19313003230231,3301,0,2023-04-30,2024-04-29,Residential,19,SETIF,1182,SETIF,2170000.0,1500.0,IIb
15308003230183,3301,0,2023-03-30,2024-03-29,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,3720000.0,2418.0,IIb
25216003230073,3301,0,2023-07-17,2024-07-16,Residential,25,CONSTANTINE,515,EL KHROUB,3800000.0,2470.0,IIb
5302003230196,3301,1,2023-05-24,2024-05-23,Residential,5,BATNA,174,BATNA,13750000.0,0.0,IIa
5303003230136,3301,0,2023-03-02,2024-03-01,Residential,5,BATNA,172,ARRIS,2174030.0,1500.0,IIa
43302013230201,3301,0,2023-12-26,2024-12-25,Residential,43,MILA,901,ZEGHAIA,3360000.0,2184.0,IIb
25309003230258,3301,1,2023-12-06,2024-12-05,Residential,25,CONSTANTINE,513,CONSTANTINE,3200000.0,0.0,IIb
18301003230523,3301,0,2023-05-24,2024-05-23,Residential,18,JIJEL,710,TAHER,2030810.0,1500.0,IIb
16308033230230,3301,0,2023-10-10,2024-10-09,Residential,16,ALGER,102,BABA HASSEN,10500000.0,7875.0,III
26301013230111,3301,0,2023-05-19,2024-05-18,Residential,26,MEDEA,813,BERROUAGHIA,1713680.0,1500.0,IIb
11301013230015,3301,0,2023-02-07,2024-02-06,Residential,11,TAMENRASSET,1315,TAMANRASSET,5600000.0,3080.0,0
28303003230231,3301,0,2023-12-05,2024-12-04,Residential,28,M SILA,972,SIDI AISSA,3596000.0,2157.6,I
11301003230440,3301,0,2023-10-05,2024-10-04,Residential,11,TAMENRASSET,1308,ABALESSA,7700000.0,4235.0,0
5303003230362,3301,0,2023-08-02,2024-08-01,Residential,5,BATNA,193,ICHEMOUL,1240000.0,1500.0,IIa
25303003230129,3301,0,2023-07-23,2024-07-22,Residential,25,CONSTANTINE,513,CONSTANTINE,1925000.0,1500.0,IIb
10302003230159,3301,0,2023-05-24,2024-05-23,Residential,10,BOUIRA,410,BOUIRA,558310.0,1500.0,IIb
19304003230047,3301,0,2023-03-15,2024-03-14,Residential,19,SETIF,1158,EL EULMA,3100000.0,2015.0,IIb
25309003230071,3301,0,2023-03-21,2024-03-20,Residential,25,CONSTANTINE,513,CONSTANTINE,3200000.0,2080.0,IIb
19309003230577,3301,0,2023-08-31,2024-08-30,Residential,19,SETIF,1158,EL EULMA,2450000.0,1592.5,IIb
25308003230175,3301,0,2023-10-28,2024-10-27,Residential,25,CONSTANTINE,513,CONSTANTINE,2349490.0,1527.17,IIb
16308033230129,3301,0,2023-08-01,2024-07-31,Residential,16,ALGER,102,BABA HASSEN,11000000.0,8250.0,III
47201003230008,3301,0,2023-02-16,2024-02-15,Residential,47,GHARDAIA,638,GHARDAIA,3920000.0,2587.2,0
5302003230369,3301,0,2023-10-15,2024-10-14,Residential,5,BATNA,174,BATNA,2259600.0,1500.0,IIa
19309003230190,3301,0,2023-03-06,2024-03-05,Residential,19,SETIF,1158,EL EULMA,4464000.0,2901.6,IIb
16330013230038,3301,0,2023-01-11,2024-01-10,Residential,9,BLIDA,344,BOUFARIK,1168420.0,1500.0,III
10302003230237,3301,1,2023-08-02,2024-08-01,Residential,10,BOUIRA,439,TAGHZOUT BOUIRA,2800000.0,0.0,IIb
19306003230817,3301,0,2023-09-11,2024-09-10,Residential,19,SETIF,1158,EL EULMA,2100000.0,1800.0,IIb
19309003230092,3301,0,2023-02-01,2024-01-31,Residential,19,SETIF,1158,EL EULMA,2170000.0,1500.0,IIb
16317003230069,3301,0,2023-03-21,2024-03-20,Residential,16,ALGER,99,ALGER,2736000.0,2462.4,III
19310003230023,3301,0,2023-02-28,2024-02-27,Residential,19,SETIF,1182,SETIF,1209000.0,1500.0,IIb
5303003230193,3301,0,2023-04-11,2024-04-10,Residential,5,BATNA,172,ARRIS,2875870.0,1725.52,IIa
42305003230679,3301,0,2023-10-31,2024-10-30,Residential,42,TIPAZA,1404,HADJOUT,1786000.0,1500.0,III
19309003230425,3301,0,2023-06-23,2024-06-22,Residential,19,SETIF,1158,EL EULMA,2201000.0,1500.0,IIb
5302103230013,3301,0,2023-12-06,2024-12-05,Residential,5,BATNA,174,BATNA,775000.0,1500.0,IIa
16330003230207,3301,0,2023-08-01,2024-07-31,Residential,16,ALGER,106,BEB EZZOUAR,1880000.0,1500.0,III
16242003220099,3301,3,2023-01-22,2023-08-31,Residential,16,ALGER,124,EL ACHOUR,13950000.0,1520.359,III
19309003230341,3301,0,2023-05-15,2024-05-14,Residential,19,SETIF,1158,EL EULMA,1750000.0,1500.0,IIb
16331003230076,3301,1,2023-02-19,2024-02-18,Residential,16,ALGER,136,KOUBA,3990000.0,0.0,III
31308003230067,3301,0,2023-07-17,2024-07-16,Residential,31,ORAN,1019,ORAN,3202850.0,2081.85,IIb
19309003230697,3301,0,2023-10-09,2024-10-08,Residential,19,SETIF,1158,EL EULMA,5151270.0,3348.33,IIb
16309023230061,3301,0,2023-03-01,2024-02-29,Residential,16,ALGER,113,BORDJ EL BAHRI,2280000.0,2052.0,III
19310003230094,3301,0,2023-05-23,2024-05-22,Residential,19,SETIF,1182,SETIF,1860000.0,1500.0,IIb
19306003230433,3301,0,2023-05-17,2024-05-16,Residential,19,SETIF,1158,EL EULMA,7000000.0,4550.0,IIb
23302003230160,3301,0,2023-04-17,2024-04-16,Residential,23,ANNABA,162,EL BOUNI,1633700.0,1500.0,IIb
6308003230070,3301,0,2023-09-04,2024-09-03,Residential,6,BEJAIA,258,AOKAS,2844250.0,1848.76,IIb
19309003230146,3301,0,2023-02-20,2024-02-19,Residential,19,SETIF,1158,EL EULMA,1964780.0,1500.0,IIb
15302013230039,3301,1,2023-05-31,2024-05-30,Residential,15,TIZI OUZOU,1470,DRAA BEN KHEDDA,21000000.0,0.0,IIb
18301003231014,3301,0,2023-10-13,2024-10-12,Residential,18,JIJEL,710,TAHER,6368020.0,4139.21,IIb
16323003230170,3301,0,2023-09-26,2024-09-25,Residential,16,ALGER,136,KOUBA,2500000.0,1875.0,III
19306003230896,3301,0,2023-10-03,2024-10-02,Residential,19,SETIF,1158,EL EULMA,2711100.0,1762.22,IIb
16309023230076,3301,0,2023-03-15,2024-03-14,Residential,16,ALGER,132,HARAOUA,2605280.0,2344.75,III
23304003230173,3301,0,2024-01-02,2025-01-01,Residential,23,ANNABA,156,ANNABA,2914000.0,1894.1,IIb
42304003230036,3301,0,2023-01-18,2024-01-17,Residential,42,TIPAZA,1394,BOU ISMAIL,2447200.0,1835.4,III
34302003230056,3301,0,2023-08-16,2024-08-15,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1387750.0,1800.0,IIb
19306003230301,3301,0,2023-04-02,2024-04-01,Residential,19,SETIF,1158,EL EULMA,7000000.0,4550.0,IIb
16301003230268,3301,0,2023-05-29,2024-05-28,Residential,16,ALGER,135,KHRAISSIA,6110000.0,4582.5,III
23302083230005,3301,0,2023-08-01,2024-07-31,Residential,21,SKIKDA,1249,BEN AZZOUZ,3850000.0,3696.0,IIb
5302003230290,3301,0,2023-08-16,2024-08-15,Residential,5,BATNA,174,BATNA,509600.0,1500.0,IIa
35303023230045,3301,0,2023-02-28,2024-02-27,Residential,35,BOUMERDES,448,BOUDOUAOU,2350000.0,1762.5,III
23302003230542,3301,0,2023-12-25,2024-12-24,Residential,23,ANNABA,156,ANNABA,3549500.0,2307.18,IIb
19306003230912,3301,0,2023-10-05,2024-10-04,Residential,19,SETIF,1158,EL EULMA,2448250.0,1591.36,IIb
6304003230058,3301,0,2023-05-17,2024-05-16,Residential,6,BEJAIA,257,AMIZOUR,496000.0,1500.0,IIb
19306003230415,3301,0,2023-05-15,2024-05-14,Residential,19,SETIF,1158,EL EULMA,1015000.0,1500.0,IIb
40301003230050,3301,0,2023-03-22,2024-03-21,Residential,40,KHENCHELA,726,KHENCHELA,2170000.0,1500.0,IIa
16309013230110,3301,0,2023-09-15,2024-09-14,Residential,16,ALGER,150,SIDI MOUSSA,494000.0,1500.0,III
19313003230021,3301,0,2023-02-06,2024-02-05,Residential,19,SETIF,1182,SETIF,598500.0,1500.0,IIb
31310003230381,3301,0,2023-09-26,2024-09-25,Residential,31,ORAN,1006,BOUTLELIS,7000000.0,4550.0,IIb
31310003230482,3301,0,2023-12-14,2024-12-13,Residential,31,ORAN,1019,ORAN,475300.0,1500.0,IIb
25301013230170,3301,0,2023-10-11,2024-10-10,Residential,21,SKIKDA,1260,EL HARROUCH,737100.0,1500.0,IIb
15309003230399,3301,0,2023-10-20,2024-10-19,Residential,15,TIZI OUZOU,1498,TIGZIRT,842270.0,1500.0,IIb
16332003230447,3301,0,2023-12-13,2024-12-12,Residential,16,ALGER,109,BIR KHADEM,3420000.0,2565.0,III
5302003230159,3301,0,2023-04-25,2024-04-24,Residential,5,BATNA,174,BATNA,891250.0,1500.0,IIa
34301003230259,3301,0,2023-07-14,2024-07-13,Residential,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,4650000.0,3022.5,IIb
15308003230121,3301,0,2023-02-27,2024-02-26,Residential,15,TIZI OUZOU,1503,TIZI OUZOU,1860000.0,1500.0,IIb
16339003230061,3301,0,2023-03-09,2024-03-08,Residential,16,ALGER,136,KOUBA,1960800.0,1500.0,III
15302003230137,3301,0,2023-04-25,2024-04-24,Residential,15,TIZI OUZOU,1505,YAKOUREN,1051050.0,1500.0,IIb
18301003230025,3301,0,2023-01-06,2024-01-05,Residential,18,JIJEL,695,EL AOUANA,2421650.0,1574.07,IIb
10302003230126,3301,0,2023-04-25,2024-04-24,Residential,10,BOUIRA,430,MCHEDALLAH,4375000.0,2843.75,IIb
16309033230056,3301,0,2023-04-12,2024-04-11,Residential,9,BLIDA,355,MEFTAH,583830.0,1500.0,III
19310003230054,3301,0,2023-04-26,2024-04-25,Residential,19,SETIF,1161,GUELLAL,2100000.0,1500.0,IIb
42305003230653,3301,0,2023-10-19,2024-10-18,Residential,42,TIPAZA,1404,HADJOUT,3854000.0,2890.5,III
29201003230635,3301,0,2023-08-08,2024-08-07,Residential,29,MASCARA,789,MOHAMMADIA MASCARA,1750000.0,1500.0,IIb
35206003230037,3301,1,2023-06-01,2024-05-31,Residential,35,BOUMERDES,450,BOUMERDES,7470000.0,0.0,III
26301013230334,3301,0,2023-10-28,2024-10-27,Residential,26,MEDEA,813,BERROUAGHIA,12390000.0,8053.5,IIb
16335003230329,3301,0,2023-11-06,2024-11-05,Residential,16,ALGER,103,BACH DJERRAH,1900000.0,2850.0,III
23302013230131,3301,2,2023-12-10,2024-12-09,Residential,23,ANNABA,163,EL HADJAR,2000000.0,1500.0,IIb
15304063230002,3301,0,2023-01-04,2024-01-03,Residential,15,TIZI OUZOU,1500,TIRMITINE,4200000.0,2730.0,IIb
44302003230079,3301,0,2023-05-01,2024-04-30,Residential,44,AIN DEFLA,49,EL ATTAF,2660000.0,1995.0,III
35303003230107,3301,0,2023-06-12,2024-06-11,Residential,35,BOUMERDES,458,ISSER,1995000.0,1500.0,III
9213003230065,3301,0,2023-02-20,2024-02-19,Residential,9,BLIDA,342,BLIDA,1645000.0,1500.0,III
19309003230741,3301,0,2023-10-25,2024-10-24,Residential,19,SETIF,1158,EL EULMA,1500100.0,1500.0,IIb
18301003230444,3301,0,2023-05-01,2024-04-30,Residential,18,JIJEL,710,TAHER,967200.0,1500.0,IIb
19306003230750,3301,0,2023-08-23,2024-08-22,Residential,19,SETIF,1158,EL EULMA,560000.0,1500.0,IIb
19313003230463,3301,0,2023-07-19,2024-07-18,Residential,19,SETIF,1182,SETIF,1249920.0,1500.0,IIb
25301003230012,3301,0,2023-03-13,2024-03-12,Residential,25,CONSTANTINE,520,ZIGHOUD YOUCEF,1470000.0,1800.0,IIb
28305003230220,3301,0,2023-10-23,2024-10-22,Residential,28,M SILA,962,MSILA,2345000.0,1524.25,I
18301003230305,3301,0,2023-03-15,2024-03-14,Residential,18,JIJEL,710,TAHER,2170000.0,1500.0,IIb
9306003230108,3301,0,2023-04-01,2024-03-31,Residential,16,ALGER,97,AIN BENIAN (ALGER),8460000.0,6345.0,III
42305003230138,3301,0,2023-02-13,2024-02-12,Residential,42,TIPAZA,1404,HADJOUT,2747400.0,2060.55,III
5303003230490,3301,0,2023-10-25,2024-10-24,Residential,5,BATNA,208,OUED TAGA,2159770.0,1500.0,IIa
16330013230159,3301,0,2023-03-28,2024-03-27,Residential,9,BLIDA,339,BEN KHELIL,2280000.0,1710.0,III
16335003230240,3301,0,2023-07-30,2024-07-29,Residential,16,ALGER,139,MOHAMMADIA ALGER,3374600.0,2530.95,III
5304003230034,3301,0,2023-07-19,2024-07-18,Residential,5,BATNA,174,BATNA,1798000.0,1500.0,IIa
31308003230029,3301,0,2023-04-01,2024-03-31,Residential,31,ORAN,1019,ORAN,5957000.0,3872.05,IIb
19311003230016,3301,0,2023-04-28,2024-04-27,Residential,19,SETIF,1131,AIN EL KEBIRA,875000.0,1500.0,IIb
5303003230042,3301,0,2023-01-18,2024-01-17,Residential,5,BATNA,172,ARRIS,4433000.0,2659.8,IIa
25306003230926,3301,0,2023-12-04,2024-12-03,Residential,25,CONSTANTINE,515,EL KHROUB,3208500.0,2085.52,IIb
28305003230142,3301,1,2023-07-13,2024-07-12,Residential,28,M SILA,962,MSILA,5000000.0,0.0,I
15210003230110,3301,0,2023-02-03,2024-02-02,Residential,15,TIZI OUZOU,1496,SOUK EL TENINE,1680000.0,1500.0,IIb
42305003230039,3301,0,2023-01-09,2024-01-08,Residential,42,TIPAZA,1395,BOUHAROUN,1833000.0,1500.0,III
19304003230036,3301,0,2023-02-25,2024-02-24,Residential,19,SETIF,1158,EL EULMA,1860000.0,1500.0,IIb
19309003230797,3301,0,2023-11-13,2024-11-12,Residential,19,SETIF,1158,EL EULMA,2867190.0,1863.67,IIb
11301003230323,3301,0,2023-07-18,2024-07-17,Residential,11,TAMENRASSET,1315,TAMANRASSET,8904000.0,4897.2,0
